"SubDistrictDept","SoftPakCompanyID","LOB","LandfillDescription","Date","ActTons"
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/10/17",8.25
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/10/17",6.4
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/10/17",4.82
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/10/17",3.99
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/11/17",0.1
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",13.04
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",10.79
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",8.23
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",14.96
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",10.23
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/13/17",6.37
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",15.75
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",8.49
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",9.22
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",7.55
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",14.51
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",6.87
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/14/17",4.89
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",11.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",9.56
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",11.35
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",8.52
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",6.51
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",14.81
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",11.66
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/15/17",4.83
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",12.09
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",9.51
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",8.82
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",11.41
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",8.31
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",3.92
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",10.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/16/17",3.47
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/17/17",12.13
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/17/17",7.62
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/17/17",8.6
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/17/17",4.12
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/18/17",1.27
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",16.67
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",8.82
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",9.86
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",11.14
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",7.71
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",10.18
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",8.49
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",10.56
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/20/17",7.17
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",10.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",10.36
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",9.17
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",14.56
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",10.47
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",8.02
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/21/17",6.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",12.81
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",7.44
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",11.53
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",10.97
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",13.13
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",10.73
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",13
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/22/17",2.65
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",13.2
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",10.32
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",12.16
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",11.12
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",6.51
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",10.98
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",8.8
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/23/17",3.4
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",5.02
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",10.65
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",8.96
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",8.47
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",8.11
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/24/17",4.75
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/25/17",2.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",15.58
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",8.56
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",10.26
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",10.42
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",9.27
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",16.2
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",8.07
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/27/17",5.86
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",8.49
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",9.17
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",7.87
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",11.23
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",10.95
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",9.2
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","2/28/17",7.8
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/3/17",0.055208
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/10/17",0.062418
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/17/17",0.052118
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/24/17",0.072306
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/3/17",0.3146
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/10/17",0.64251
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/17/17",0.45133
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/24/17",0.53845
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/6/17",0.476805
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/13/17",0.524605
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/20/17",0.58794
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/27/17",0.536555
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/2/17",3.01815
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/9/17",2.662326
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/16/17",2.694096
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/23/17",2.522538
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/7/17",0.745008
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/14/17",0.813824
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/21/17",0.716584
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/28/17",0.526592
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/1/17",0.138764
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/8/17",0.158652
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/15/17",0.126108
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/22/17",0.161364
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/1/17",2.530451
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/8/17",3.6762
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/15/17",3.143151
"BUTLER",41,"FRONT LOAD","Landfill Diversion","2/22/17",3.461755
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/1/17",4.37
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/2/17",7.43
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/3/17",4.35
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/6/17",5
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/7/17",2.6
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/8/17",4.09
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/9/17",5.16
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/10/17",4.12
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/13/17",7.67
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/14/17",3.33
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/15/17",6.47
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/16/17",7.26
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/17/17",4.77
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/20/17",6.1
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/21/17",1.88
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/22/17",4.63
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/23/17",5.18
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/24/17",4.64
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/27/17",7.8
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","2/28/17",4.46
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/3/17",0.54
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/23/17",2.13
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/2/17",0.44
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/4/17",5.05
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/6/17",0.29
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/9/17",0.64
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/13/17",0.57
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/13/17",0.27
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/16/17",0.41
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/20/17",0.62
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/20/17",0.39
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/23/17",5.54
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/23/17",0.26
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/24/17",0.34
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/27/17",0.5
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/27/17",0.24
"BUTLER",41,"NON COMM ROLL OFF","Landfill Diversion","2/7/17",0.94
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",10.65
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",13.41
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",0.78
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",2.4
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",10.92
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/1/17",2.18
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",5
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",4.46
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",15.5
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",14.29
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",1.29
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/2/17",7.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/3/17",5.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/3/17",9.82
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/3/17",10.43
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/3/17",4.92
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/4/17",10.81
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/4/17",6.36
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/5/17",11.8
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/5/17",14.76
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/6/17",16.78
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/6/17",9.08
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/6/17",3.76
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/7/17",14.14
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/7/17",13.34
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/7/17",2.29
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/7/17",6.39
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/7/17",3.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/8/17",12.41
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/8/17",14.15
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/8/17",1.72
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/8/17",9.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/8/17",2.42
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/9/17",8.06
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/9/17",14.05
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/9/17",5.8
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/10/17",6.39
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/10/17",3.54
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/10/17",12.34
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/10/17",5.51
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/11/17",10.08
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/11/17",11.76
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/11/17",3.03
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/12/17",11.47
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/12/17",17.06
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/13/17",11.93
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/13/17",14.41
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/14/17",5.01
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/14/17",20.05
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/14/17",6.95
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",9.44
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",13.16
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",0.65
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",3.84
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",10.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",2.09
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/15/17",7.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/16/17",4.36
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/16/17",3.92
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/16/17",5.46
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/16/17",1.38
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/16/17",2.82
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/17/17",4.33
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/17/17",8.63
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/17/17",6.03
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/17/17",12.14
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/17/17",3.11
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/18/17",16.65
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/18/17",9.69
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/19/17",18.44
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/19/17",15.55
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/20/17",16.21
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/20/17",11.73
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/20/17",10.11
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/20/17",2.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/20/17",3.11
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/21/17",4.4
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/21/17",16.51
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/21/17",10.91
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",8.54
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",19.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",0.73
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",2.68
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",6.41
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",4.47
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/22/17",1.2
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/23/17",5.62
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/23/17",2.52
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/23/17",13.37
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/23/17",3.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/24/17",8.99
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/24/17",6.05
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/25/17",5.57
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/25/17",13.66
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/25/17",9.87
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/26/17",18.32
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/26/17",14.25
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/27/17",12.68
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/27/17",16.7
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/27/17",1.17
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/28/17",20.98
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/28/17",7.24
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/28/17",4.18
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/28/17",5.16
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/28/17",2.28
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",5.73
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",9.51
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",13.1
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",0.78
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",2.29
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/29/17",6.06
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/30/17",5.71
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/30/17",8.84
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/30/17",1.89
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/30/17",4.9
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",10.99
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",9.27
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",1.37
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",7.1
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",16.27
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","3/31/17",4.85
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/1/17",4.24
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/1/17",1.13
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/1/17",2.99
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/1/17",0.84
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/1/17",6.81
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/2/17",4.62
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/2/17",0.79
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/2/17",5.64
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/3/17",5.96
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/3/17",4.14
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/3/17",0.68
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",0.72
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",3.15
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",2.6
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",3.48
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",4.3
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","3/7/17",1.68
